advertiserScreenName,impressionTime,type,value,tweetId,trendName
@HBO,2019-08-24 15:25:29,Follower look-alikes,@LastWeekTonight,1162054958163931136,
@HBO,2019-08-24 15:25:29,Tailored audiences (lists),NSR HBO LIST DH_1,1162054958163931136,
@HBO,2019-08-24 15:25:29,Tailored audiences (lists),NSR HBO LIST DF_1,1162054958163931136,
@HBO,2019-08-24 15:25:29,Languages,English,1162054958163931136,
@HBO,2019-08-24 15:25:29,Age,18 to 49,1162054958163931136,
@HBO,2019-08-24 15:25:29,Locations,United States,1162054958163931136,
@HBO,2019-08-24 22:24:06,Follower look-alikes,@VICE,1162054958163931136,
@HBO,2019-08-24 22:24:06,Follower look-alikes,@LastWeekTonight,1162054958163931136,
@HBO,2019-08-24 22:24:06,Tailored audiences (lists),NSR HBO LIST DH_1,1162054958163931136,
@HBO,2019-08-24 22:24:06,Tailored audiences (lists),NSR HBO LIST DF_1,1162054958163931136,
@HBO,2019-08-24 22:24:06,Languages,English,1162054958163931136,
@HBO,2019-08-24 22:24:06,Age,18 to 49,1162054958163931136,
@HBO,2019-08-24 22:24:06,Locations,United States,1162054958163931136,
@ATT,2019-08-24 22:24:06,Follower look-alikes,@BET,1158838783149690880,
@ATT,2019-08-24 22:24:06,Follower look-alikes,@Complex,1158838783149690880,
@ATT,2019-08-24 22:24:06,Follower look-alikes,@BETMusic,1158838783149690880,
@ATT,2019-08-24 22:24:06,Age,18 to 34,1158838783149690880,
@ATT,2019-08-24 22:24:06,Locations,"Chicago IL, US",1158838783149690880,
@eToroUS,2019-08-24 22:24:01,Keywords,@WSJ,1161033328897736705,
@eToroUS,2019-08-24 22:24:01,Keywords,ABC News,1161033328897736705,
@eToroUS,2019-08-24 22:24:01,Keywords,#Salesforce,1161033328897736705,
@eToroUS,2019-08-24 22:24:01,Keywords,investment,1161033328897736705,
@eToroUS,2019-08-24 22:24:01,Keywords,#investment,1161033328897736705,
@eToroUS,2019-08-24 22:24:01,Keywords,Twitter,1161033328897736705,
@eToroUS,2019-08-24 22:24:01,Keywords,#Twitter,1161033328897736705,
@eToroUS,2019-08-24 22:24:01,Keywords,#Tesla,1161033328897736705,
@eToroUS,2019-08-24 22:24:01,Keywords,Salesforce,1161033328897736705,
@eToroUS,2019-08-24 22:24:01,Keywords,#USAToday,1161033328897736705,
@eToroUS,2019-08-24 22:24:01,Keywords,stocks,1161033328897736705,
@eToroUS,2019-08-24 22:24:01,Keywords,#stocks,1161033328897736705,
@eToroUS,2019-08-24 22:24:01,Keywords,Tesla,1161033328897736705,
@eToroUS,2019-08-24 22:24:01,Age,21 to 54,1161033328897736705,
@eToroUS,2019-08-24 22:24:01,Locations,United States,1161033328897736705,
@MTV,2019-08-24 22:24:03,Interests,Music festivals and concerts,1161322116920291333,
@MTV,2019-08-24 22:24:03,Follower look-alikes,@TwitterMusic,1161322116920291333,
@MTV,2019-08-24 22:24:03,Follower look-alikes,@SoundCloud,1161322116920291333,
@MTV,2019-08-24 22:24:03,Follower look-alikes,@AppleMusic,1161322116920291333,
@MTV,2019-08-24 22:24:03,Conversation topics,Hip-Hop and Rap,1161322116920291333,
@MTV,2019-08-24 22:24:03,Keywords,#newmusic,1161322116920291333,
@MTV,2019-08-24 22:24:03,Languages,English,1161322116920291333,
@MTV,2019-08-24 22:24:03,Age,18 to 49,1161322116920291333,
@MTV,2019-08-24 22:24:03,Locations,United States,1161322116920291333,
@MichelobULTRA,2019-08-24 22:24:06,Conversation topics,Fitness,1139517359486619648,
@MichelobULTRA,2019-08-24 22:24:06,Age,21 and up,1139517359486619648,
@MichelobULTRA,2019-08-24 22:24:06,Locations,United States,1139517359486619648,
@BestBuy,2019-08-24 22:24:06,Interests,Tech news,1163553175695216640,
@BestBuy,2019-08-24 22:24:06,Interests,Technology,1163553175695216640,
@BestBuy,2019-08-24 22:24:06,Interests,Computer programming,1163553175695216640,
@BestBuy,2019-08-24 22:24:06,Locations,United States,1163553175695216640,
@BestBuy,2019-08-24 22:24:06,Platforms,iOS,1163553175695216640,
@Walgreens,2019-08-25 06:08:28,Events,Back to School 2019,1156635829940436992,
@Walgreens,2019-08-25 06:08:28,Keywords,students,1156635829940436992,
@Walgreens,2019-08-25 06:08:28,Keywords,student,1156635829940436992,
@Walgreens,2019-08-25 06:08:28,Keywords,teachers,1156635829940436992,
@Walgreens,2019-08-25 06:08:28,Keywords,teacher,1156635829940436992,
@Walgreens,2019-08-25 06:08:28,Keywords,educators,1156635829940436992,
@Walgreens,2019-08-25 06:08:28,Locations,United States,1156635829940436992,
@ewarren,2019-08-25 06:08:28,Follower look-alikes,@ScottHech,1163939564899241984,
@ewarren,2019-08-25 06:08:28,Follower look-alikes,@injusticewatch,1163939564899241984,
@ewarren,2019-08-25 06:08:28,Locations,United States,1163939564899241984,
@nytimes,2019-08-25 06:08:28,Interests,Politics,1163863548138856448,
@nytimes,2019-08-25 06:08:28,Interests,Commentary,1163863548138856448,
@nytimes,2019-08-25 06:08:28,Interests,Political elections,1163863548138856448,
@nytimes,2019-08-25 06:08:28,Follower look-alikes,@ewarren,1163863548138856448,
@nytimes,2019-08-25 06:08:28,Follower look-alikes,@NBCNews,1163863548138856448,
@nytimes,2019-08-25 06:08:28,Follower look-alikes,@JoeBiden,1163863548138856448,
@nytimes,2019-08-25 06:08:28,Follower look-alikes,@CNN,1163863548138856448,
@nytimes,2019-08-25 06:08:28,Conversation topics,Kamala Harris,1163863548138856448,
@nytimes,2019-08-25 06:08:28,Conversation topics,Political News,1163863548138856448,
@nytimes,2019-08-25 06:08:28,Conversation topics,Bernie Sanders,1163863548138856448,
@nytimes,2019-08-25 06:08:28,Conversation topics,Government/Education,1163863548138856448,
@nytimes,2019-08-25 06:08:28,Keywords,joe biden,1163863548138856448,
@nytimes,2019-08-25 06:08:28,Keywords,bernie sanders,1163863548138856448,
@nytimes,2019-08-25 06:08:28,Keywords,cory booker,1163863548138856448,
@nytimes,2019-08-25 06:08:28,Keywords,donald trump,1163863548138856448,
@nytimes,2019-08-25 06:08:28,Keywords,dem debate,1163863548138856448,
@nytimes,2019-08-25 06:08:28,Tailored audiences (web),MKTG_Subs_AlwaysOn,1163863548138856448,
@nytimes,2019-08-25 06:08:28,Locations,United States,1163863548138856448,
@TheTylt,2019-08-25 06:08:28,Follower look-alikes,@bonappetit,1155947800539979776,
@TheTylt,2019-08-25 06:08:28,Languages,English,1155947800539979776,
@TheTylt,2019-08-25 06:08:28,Age,18 to 34,1155947800539979776,
@TheTylt,2019-08-25 06:08:28,Locations,United States,1155947800539979776,
@ewarren,2019-08-25 06:08:28,Follower look-alikes,@ScottHech,1163939713151111174,
@ewarren,2019-08-25 06:08:28,Follower look-alikes,@injusticewatch,1163939713151111174,
@ewarren,2019-08-25 06:08:28,Locations,United States,1163939713151111174,
@WashULaw_online,2019-08-25 17:05:06,Interests,Commentary,1158430412412055553,
@WashULaw_online,2019-08-25 17:05:06,Languages,English,1158430412412055553,
@WashULaw_online,2019-08-25 17:05:06,Age,21 to 49,1158430412412055553,
@WashULaw_online,2019-08-25 17:05:06,Locations,Illinois,1158430412412055553,
@ILSoybean,2019-08-25 17:04:48,Keywords,agriculture technology,1149097975727251457,
@ILSoybean,2019-08-25 17:04:48,Languages,English,1149097975727251457,
@ILSoybean,2019-08-25 17:04:48,Age,21 to 54,1149097975727251457,
@ILSoybean,2019-08-25 17:04:48,Locations,"Chicago IL, US",1149097975727251457,
@BetterMeWalking,2019-08-25 15:07:09,Keywords,working out,1163811764535877632,
@BetterMeWalking,2019-08-25 15:07:09,Keywords,#water,1163811764535877632,
@BetterMeWalking,2019-08-25 15:07:09,Keywords,water,1163811764535877632,
@BetterMeWalking,2019-08-25 15:07:09,Keywords,work out,1163811764535877632,
@BetterMeWalking,2019-08-25 15:07:09,Locations,United States,1163811764535877632,
@BetterMeWalking,2019-08-25 15:07:09,Platforms,iOS,1163811764535877632,
@BetterMeWalking,2019-08-25 15:07:09,Gender,Men,1163811764535877632,
@nytimes,2019-08-25 15:21:56,Follower look-alikes,@nytfood,1151963867649589250,
@nytimes,2019-08-25 15:21:56,Follower look-alikes,@foodandwine,1151963867649589250,
@nytimes,2019-08-25 15:21:56,Follower look-alikes,@TravelLeisure,1151963867649589250,
@nytimes,2019-08-25 15:21:56,Tailored audiences (web),MKTG_Subs_AlwaysOn,1151963867649589250,
@nytimes,2019-08-25 15:21:56,Locations,United States,1151963867649589250,
@nytimes,2019-08-25 15:21:56,Platforms,iOS,1151963867649589250,
@thepennyhoarder,2019-08-25 15:07:09,Locations,United States,1118592460228370432,
@republicads,2019-08-25 15:07:18,Conversation topics,Taylor Swift,1164752967557193728,
@republicads,2019-08-25 15:07:18,Age,13 to 54,1164752967557193728,
@republicads,2019-08-25 15:07:18,Locations,United States,1164752967557193728,
@PwCUS,2019-08-25 15:33:06,Keywords,#digital,1152048835486769159,
@PwCUS,2019-08-25 15:33:06,Languages,English,1152048835486769159,
@PwCUS,2019-08-25 15:33:06,Locations,United States,1152048835486769159,
@WSJ,2019-08-25 15:07:09,OS versions,iOS 4.0 and above,1161386863644610560,
@WSJ,2019-08-25 15:07:09,Tailored audiences (lists),WSJ Actives - Mar '19,1161386863644610560,
@WSJ,2019-08-25 15:07:09,Age,21 and up,1161386863644610560,
@WSJ,2019-08-25 15:07:09,Locations,United States,1161386863644610560,
@TheAscentMoney,2019-08-25 15:07:09,Languages,English,1093544841068171264,
@TheAscentMoney,2019-08-25 15:07:09,Age,21 and up,1093544841068171264,
@TheAscentMoney,2019-08-25 15:07:09,Locations,United States,1093544841068171264,
@TheAscentMoney,2019-08-25 15:07:09,Platforms,iOS,1093544841068171264,
@ewarren,2019-08-25 15:07:09,Follower look-alikes,@ScottHech,1163939713151111174,
@ewarren,2019-08-25 15:07:09,Follower look-alikes,@injusticewatch,1163939713151111174,
@ewarren,2019-08-25 15:07:09,Locations,United States,1163939713151111174,
@andy_arcamax,2019-08-25 15:07:09,Interests,Politics,1162437297561882626,
@andy_arcamax,2019-08-25 15:07:09,Follower look-alikes,@NBCPolitics,1162437297561882626,
@andy_arcamax,2019-08-25 15:07:09,Follower look-alikes,@politico,1162437297561882626,
@andy_arcamax,2019-08-25 15:07:09,Follower look-alikes,@nprpolitics,1162437297561882626,
@andy_arcamax,2019-08-25 15:07:09,Follower look-alikes,@ABCPolitics,1162437297561882626,
@andy_arcamax,2019-08-25 15:07:09,Follower look-alikes,@CNNPolitics,1162437297561882626,
@andy_arcamax,2019-08-25 15:07:09,Conversation topics,Political News,1162437297561882626,
@andy_arcamax,2019-08-25 15:07:09,Languages,English,1162437297561882626,
@andy_arcamax,2019-08-25 15:07:09,Locations,United States,1162437297561882626,
@TwitterSurveys,2019-08-25 15:07:10,Unknown,Unknown: 5223,,
@Klondikebar,2019-08-25 08:28:35,Age,18 to 34,1161984949249019904,
@Klondikebar,2019-08-25 08:28:35,Locations,United States,1161984949249019904,
@republicads,2019-08-25 08:27:45,Conversation topics,Taylor Swift,1164752967557193728,
@republicads,2019-08-25 08:27:45,Age,13 to 54,1164752967557193728,
@republicads,2019-08-25 08:27:45,Locations,United States,1164752967557193728,
@dccc,2019-08-26 04:26:46,Follower look-alikes,@IlhanMN,1142219256739893249,
@dccc,2019-08-26 04:26:46,Follower look-alikes,@AOC,1142219256739893249,
@dccc,2019-08-26 04:26:46,Locations,United States,1142219256739893249,
@TheAscentMoney,2019-08-26 04:26:46,Languages,English,1093544841068171264,
@TheAscentMoney,2019-08-26 04:26:46,Age,21 and up,1093544841068171264,
@TheAscentMoney,2019-08-26 04:26:46,Locations,United States,1093544841068171264,
@TheAscentMoney,2019-08-26 04:26:46,Platforms,iOS,1093544841068171264,
@UberEats,2019-08-26 04:26:46,Tailored audiences (lists),All Eaters US&CA,1160951703677673473,
@UberEats,2019-08-26 04:26:46,Languages,English,1160951703677673473,
@UberEats,2019-08-26 04:26:46,Age,18 to 49,1160951703677673473,
@UberEats,2019-08-26 04:26:46,Locations,"Chicago IL, US",1160951703677673473,
@ATT,2019-08-26 04:26:46,Follower look-alikes,@BET,1158838639062704128,
@ATT,2019-08-26 04:26:46,Follower look-alikes,@Complex,1158838639062704128,
@ATT,2019-08-26 04:26:46,Follower look-alikes,@BETMusic,1158838639062704128,
@ATT,2019-08-26 04:26:46,Age,18 to 34,1158838639062704128,
@ATT,2019-08-26 04:26:46,Locations,"Chicago IL, US",1158838639062704128,
@PrimeVideo,2019-08-26 04:26:46,Follower look-alikes,@Caradelevingne,1164963266075881472,
@PrimeVideo,2019-08-26 04:26:46,Movies and TV shows,Game of Thrones,1164963266075881472,
@PrimeVideo,2019-08-26 04:26:46,Conversation topics,Game of Thrones,1164963266075881472,
@PrimeVideo,2019-08-26 04:26:46,Age,18 to 49,1164963266075881472,
@PrimeVideo,2019-08-26 04:26:46,Locations,United States,1164963266075881472,
@BestBuy,2019-08-26 04:27:11,Interests,Tech news,1163553175695216640,
@BestBuy,2019-08-26 04:27:11,Interests,Technology,1163553175695216640,
@BestBuy,2019-08-26 04:27:11,Locations,United States,1163553175695216640,
@BestBuy,2019-08-26 04:27:11,Platforms,iOS,1163553175695216640,
@synchrony,2019-08-26 04:26:46,Keywords,startup,1130575629168963584,
@synchrony,2019-08-26 04:26:46,Age,21 and up,1130575629168963584,
@synchrony,2019-08-26 04:26:46,Locations,United States,1130575629168963584,
@MikeBloomberg,2019-08-10 22:34:31,Follower look-alikes,@Everytown,1160295716595671045,
@MikeBloomberg,2019-08-10 22:34:31,Locations,United States,1160295716595671045,
@smartasset,2019-08-10 22:35:57,Conversation topics,Saving and Finance,1159554236121800707,
@smartasset,2019-08-10 22:35:57,Conversation topics,Business & Finance News,1159554236121800707,
@smartasset,2019-08-10 22:35:57,Conversation topics,Venture Capital,1159554236121800707,
@smartasset,2019-08-10 22:35:57,Conversation topics,Business & Finance,1159554236121800707,
@smartasset,2019-08-10 22:35:57,Conversation topics,Personal finance,1159554236121800707,
@smartasset,2019-08-10 22:35:57,Tailored audiences (lists),LinkedIn Advisor Exclusion_Discodata_6.27,1159554236121800707,
@smartasset,2019-08-10 22:35:57,Tailored audiences (web),Contact Advivor Submit,1159554236121800707,
@smartasset,2019-08-10 22:35:57,Tailored audiences (lists),Valid CRM leads YTD_7.9,1159554236121800707,
@smartasset,2019-08-10 22:35:57,Behaviors,US - Home renter,1159554236121800707,
@smartasset,2019-08-10 22:35:57,Behaviors,"US - Net worth: $1 - $100,000",1159554236121800707,
@smartasset,2019-08-10 22:35:57,Behaviors,US - Home renter,1159554236121800707,
@smartasset,2019-08-10 22:35:57,Behaviors,"US - Net worth: $25,000 to $49,999",1159554236121800707,
@smartasset,2019-08-10 22:35:57,Behaviors,"US - Net worth: $2,500 to $24,999",1159554236121800707,
@smartasset,2019-08-10 22:35:57,Languages,English,1159554236121800707,
@smartasset,2019-08-10 22:35:57,Age,50 and up,1159554236121800707,
@smartasset,2019-08-10 22:35:57,Locations,United States,1159554236121800707,
@JulianCastro,2019-08-10 22:34:31,Follower look-alikes,@JulianCastro,1158446936191639552,
@JulianCastro,2019-08-10 22:34:31,Follower look-alikes,@maddow,1158446936191639552,
@JulianCastro,2019-08-10 22:34:31,Follower look-alikes,@HuffPost,1158446936191639552,
@JulianCastro,2019-08-10 22:34:31,Follower look-alikes,@MSNBC,1158446936191639552,
@JulianCastro,2019-08-10 22:34:31,Age,35 and up,1158446936191639552,
@JulianCastro,2019-08-10 22:34:31,Locations,United States,1158446936191639552,
@usbank,2019-08-10 22:34:30,Conversation topics,Capital One,1144295192230580226,
@usbank,2019-08-10 22:34:30,Age,18 and up,1144295192230580226,
@usbank,2019-08-10 22:34:30,Locations,Illinois,1144295192230580226,
@JimBeam,2019-08-10 22:34:31,Retargeting campaign engager,Retargeting campaign engager: 21469316,1154810452679057408,
@JimBeam,2019-08-10 22:34:31,Retargeting engagement type,Retargeting engagement type: 2,1154810452679057408,
@JimBeam,2019-08-10 22:34:31,Conversation topics,Beverage,1154810452679057408,
@JimBeam,2019-08-10 22:34:31,Conversation topics,Food,1154810452679057408,
@JimBeam,2019-08-10 22:34:31,Conversation topics,Generic Food,1154810452679057408,
@JimBeam,2019-08-10 22:34:31,Keywords,food,1154810452679057408,
@JimBeam,2019-08-10 22:34:31,Age,21 to 34,1154810452679057408,
@JimBeam,2019-08-10 22:34:31,Locations,"Chicago IL, US",1154810452679057408,
@ditchmitchfund,2019-08-10 22:34:31,Follower look-alikes,@AmyMcGrathKY,1158401581408239618,
@ditchmitchfund,2019-08-10 22:34:31,Follower look-alikes,@IronStache,1158401581408239618,
@ditchmitchfund,2019-08-10 22:34:31,Locations,United States,1158401581408239618,
@MichelobULTRA,2019-08-10 22:34:11,Conversation topics,Fitness,1104453445946363911,
@MichelobULTRA,2019-08-10 22:34:11,Age,21 and up,1104453445946363911,
@MichelobULTRA,2019-08-10 22:34:11,Locations,United States,1104453445946363911,
@PeteButtigieg,2019-08-10 22:34:31,Follower look-alikes,@keithellison,1159214193071087618,
@PeteButtigieg,2019-08-10 22:34:31,Follower look-alikes,@AmyMcGrathKY,1159214193071087618,
@PeteButtigieg,2019-08-10 22:34:31,Follower look-alikes,@shannonrwatts,1159214193071087618,
@PeteButtigieg,2019-08-10 22:34:31,Follower look-alikes,@staceyabrams,1159214193071087618,
@PeteButtigieg,2019-08-10 22:34:31,Follower look-alikes,@AndrewGillum,1159214193071087618,
@PeteButtigieg,2019-08-10 22:34:31,Follower look-alikes,@SenWhitehouse,1159214193071087618,
@PeteButtigieg,2019-08-10 22:34:31,Follower look-alikes,@justicedems,1159214193071087618,
@PeteButtigieg,2019-08-10 22:34:31,Follower look-alikes,@RepMaxineWaters,1159214193071087618,
@PeteButtigieg,2019-08-10 22:34:31,Follower look-alikes,@repjohnlewis,1159214193071087618,
@PeteButtigieg,2019-08-10 22:34:31,Follower look-alikes,@RepCummings,1159214193071087618,
@PeteButtigieg,2019-08-10 22:34:31,Follower look-alikes,@TomPerez,1159214193071087618,
@PeteButtigieg,2019-08-10 22:34:31,Follower look-alikes,@swingleft,1159214193071087618,
@PeteButtigieg,2019-08-10 22:34:31,Follower look-alikes,@SpeakerPelosi,1159214193071087618,
@PeteButtigieg,2019-08-10 22:34:31,Follower look-alikes,@joncoopertweets,1159214193071087618,
@PeteButtigieg,2019-08-10 22:34:31,Follower look-alikes,@PPact,1159214193071087618,
@PeteButtigieg,2019-08-10 22:34:31,Follower look-alikes,@shaunking,1159214193071087618,
@PeteButtigieg,2019-08-10 22:34:31,Follower look-alikes,@ShuttleCDRKelly,1159214193071087618,
@PeteButtigieg,2019-08-10 22:34:31,Follower look-alikes,@SenFeinstein,1159214193071087618,
@PeteButtigieg,2019-08-10 22:34:31,Follower look-alikes,@MomsDemand,1159214193071087618,
@PeteButtigieg,2019-08-10 22:34:31,Follower look-alikes,@ChrisMurphyCT,1159214193071087618,
@PeteButtigieg,2019-08-10 22:34:31,Follower look-alikes,@Emma4Change,1159214193071087618,
@PeteButtigieg,2019-08-10 22:34:31,Follower look-alikes,@tedlieu,1159214193071087618,
@PeteButtigieg,2019-08-10 22:34:31,Tailored audiences (lists),20190606 fulllist,1159214193071087618,
@PeteButtigieg,2019-08-10 22:34:31,Tailored audiences (lists),20190723 List Suppression ,1159214193071087618,
@PeteButtigieg,2019-08-10 22:34:31,Tailored audiences (web),Act Blue Conversion Page Tag,1159214193071087618,
@PeteButtigieg,2019-08-10 22:34:31,Tailored audiences (lists),20190717 fulllist v2,1159214193071087618,
@PeteButtigieg,2019-08-10 22:34:31,Languages,English,1159214193071087618,
@PeteButtigieg,2019-08-10 22:34:31,Age,18 and up,1159214193071087618,
@PeteButtigieg,2019-08-10 22:34:31,Locations,United States,1159214193071087618,
@BitdefenderBOX,2019-08-10 18:47:20,Follower look-alikes,@PCMag,1159970110632857604,
@BitdefenderBOX,2019-08-10 18:47:20,Age,21 to 49,1159970110632857604,
@BitdefenderBOX,2019-08-10 18:47:20,Locations,United States,1159970110632857604,
@Medtronic,2019-08-10 18:27:06,Keywords,BigData,1148532244321112066,
@Medtronic,2019-08-10 18:27:06,Languages,English,1148532244321112066,
@Medtronic,2019-08-10 18:27:06,Age,25 and up,1148532244321112066,
@Medtronic,2019-08-10 18:27:06,Locations,United States,1148532244321112066,
@smartasset,2019-08-10 18:27:06,Follower look-alikes,@nytimes,1156988391357132803,
@smartasset,2019-08-10 18:27:06,Follower look-alikes,@MONEY,1156988391357132803,
@smartasset,2019-08-10 18:27:06,Follower look-alikes,@businessinsider,1156988391357132803,
@smartasset,2019-08-10 18:27:06,Follower look-alikes,@NBCNews,1156988391357132803,
@smartasset,2019-08-10 18:27:06,Follower look-alikes,@FT,1156988391357132803,
@smartasset,2019-08-10 18:27:06,Follower look-alikes,@USATODAY,1156988391357132803,
@smartasset,2019-08-10 18:27:06,Follower look-alikes,@business,1156988391357132803,
@smartasset,2019-08-10 18:27:06,Follower look-alikes,@FinancialTimes,1156988391357132803,
@smartasset,2019-08-10 18:27:06,Follower look-alikes,@WSJbusiness,1156988391357132803,
@smartasset,2019-08-10 18:27:06,Follower look-alikes,@WSJ,1156988391357132803,
@smartasset,2019-08-10 18:27:06,Follower look-alikes,@TheEconomist,1156988391357132803,
@smartasset,2019-08-10 18:27:06,Follower look-alikes,@Forbes,1156988391357132803,
@smartasset,2019-08-10 18:27:06,Follower look-alikes,@MarketWatch,1156988391357132803,
@smartasset,2019-08-10 18:27:06,Follower look-alikes,@MSNBC,1156988391357132803,
@smartasset,2019-08-10 18:27:06,Tailored audiences (web),Contact Advivor Submit,1156988391357132803,
@smartasset,2019-08-10 18:27:06,Tailored audiences (lists),LinkedIn Advisor Exclusion_Discodata_6.27,1156988391357132803,
@smartasset,2019-08-10 18:27:06,Behaviors,"US - Net worth: $25,000 to $49,999",1156988391357132803,
@smartasset,2019-08-10 18:27:06,Tailored audiences (lists),Valid CRM leads YTD_7.9,1156988391357132803,
@smartasset,2019-08-10 18:27:06,Behaviors,US - Home renter,1156988391357132803,
@smartasset,2019-08-10 18:27:06,Behaviors,US - Home renter,1156988391357132803,
@smartasset,2019-08-10 18:27:06,Behaviors,"US - Net worth: $50,000 to $74,999",1156988391357132803,
@smartasset,2019-08-10 18:27:06,Behaviors,"US - Net worth: $1 - $100,000",1156988391357132803,
@smartasset,2019-08-10 18:27:06,Languages,English,1156988391357132803,
@smartasset,2019-08-10 18:27:06,Age,50 and up,1156988391357132803,
@smartasset,2019-08-10 18:27:06,Locations,United States,1156988391357132803,
@TheArtOfRacing,2019-08-10 18:27:06,Follower look-alikes,@LastWeekTonight,1158909795719475200,
@TheArtOfRacing,2019-08-10 18:27:06,Follower look-alikes,@TechCrunch,1158909795719475200,
@TheArtOfRacing,2019-08-10 18:27:06,Follower look-alikes,@TheDailyShow,1158909795719475200,
@TheArtOfRacing,2019-08-10 18:27:06,Follower look-alikes,@nbcsnl,1158909795719475200,
@TheArtOfRacing,2019-08-10 18:27:06,Follower look-alikes,@HuffPost,1158909795719475200,
@TheArtOfRacing,2019-08-10 18:27:06,Age,35 and up,1158909795719475200,
@TheArtOfRacing,2019-08-10 18:27:06,Locations,United States,1158909795719475200,
@TheArtOfRacing,2019-08-10 18:27:06,Gender,Women,1158909795719475200,
@amazonnews,2019-08-10 18:28:27,Interests,Government,1157040983013355521,
@amazonnews,2019-08-10 18:28:27,Interests,Technology,1157040983013355521,
@amazonnews,2019-08-10 18:28:27,Follower look-alikes,@amazon,1157040983013355521,
@amazonnews,2019-08-10 18:28:27,Follower look-alikes,@nprpolitics,1157040983013355521,
@amazonnews,2019-08-10 18:28:27,Follower look-alikes,@PrimeVideo,1157040983013355521,
@amazonnews,2019-08-10 18:28:27,Follower look-alikes,@CNNPolitics,1157040983013355521,
@amazonnews,2019-08-10 18:28:27,Keywords,politics,1157040983013355521,
@amazonnews,2019-08-10 18:28:27,Keywords,supply chain,1157040983013355521,
@amazonnews,2019-08-10 18:28:27,Languages,English,1157040983013355521,
@amazonnews,2019-08-10 18:28:27,Age,18 and up,1157040983013355521,
@amazonnews,2019-08-10 18:28:27,Locations,60603,1157040983013355521,
@VaselineBrand,2019-08-10 18:28:49,Follower look-alikes,@IssaRae,1158397736808603648,
@VaselineBrand,2019-08-10 18:28:49,Conversation topics,Vaseline,1158397736808603648,
@VaselineBrand,2019-08-10 18:28:49,Keywords,moisturize,1158397736808603648,
@VaselineBrand,2019-08-10 18:28:49,Keywords,aging,1158397736808603648,
@VaselineBrand,2019-08-10 18:28:49,Keywords,moisturizing,1158397736808603648,
@VaselineBrand,2019-08-10 18:28:49,Keywords,skin care,1158397736808603648,
@VaselineBrand,2019-08-10 18:28:49,Keywords,#aging,1158397736808603648,
@VaselineBrand,2019-08-10 18:28:49,Keywords,#moisturizing,1158397736808603648,
@VaselineBrand,2019-08-10 18:28:49,Keywords,#moisturize,1158397736808603648,
@VaselineBrand,2019-08-10 18:28:49,Age,25 to 54,1158397736808603648,
@VaselineBrand,2019-08-10 18:28:49,Locations,United States,1158397736808603648,
@VaselineBrand,2019-08-10 18:28:49,Gender,Women,1158397736808603648,
@PeteButtigieg,2019-08-10 18:47:03,Follower look-alikes,@keithellison,1159213997138284544,
@PeteButtigieg,2019-08-10 18:47:03,Follower look-alikes,@AmyMcGrathKY,1159213997138284544,
@PeteButtigieg,2019-08-10 18:47:03,Follower look-alikes,@shannonrwatts,1159213997138284544,
@PeteButtigieg,2019-08-10 18:47:03,Follower look-alikes,@staceyabrams,1159213997138284544,
@PeteButtigieg,2019-08-10 18:47:03,Follower look-alikes,@AndrewGillum,1159213997138284544,
@PeteButtigieg,2019-08-10 18:47:03,Follower look-alikes,@SenWhitehouse,1159213997138284544,
@PeteButtigieg,2019-08-10 18:47:03,Follower look-alikes,@justicedems,1159213997138284544,
@PeteButtigieg,2019-08-10 18:47:03,Follower look-alikes,@RepMaxineWaters,1159213997138284544,
@PeteButtigieg,2019-08-10 18:47:03,Follower look-alikes,@repjohnlewis,1159213997138284544,
@PeteButtigieg,2019-08-10 18:47:03,Follower look-alikes,@RepCummings,1159213997138284544,
@PeteButtigieg,2019-08-10 18:47:03,Follower look-alikes,@TomPerez,1159213997138284544,
@PeteButtigieg,2019-08-10 18:47:03,Follower look-alikes,@swingleft,1159213997138284544,
@PeteButtigieg,2019-08-10 18:47:03,Follower look-alikes,@SpeakerPelosi,1159213997138284544,
@PeteButtigieg,2019-08-10 18:47:03,Follower look-alikes,@joncoopertweets,1159213997138284544,
@PeteButtigieg,2019-08-10 18:47:03,Follower look-alikes,@PPact,1159213997138284544,
@PeteButtigieg,2019-08-10 18:47:03,Follower look-alikes,@shaunking,1159213997138284544,
@PeteButtigieg,2019-08-10 18:47:03,Follower look-alikes,@ShuttleCDRKelly,1159213997138284544,
@PeteButtigieg,2019-08-10 18:47:03,Follower look-alikes,@SenFeinstein,1159213997138284544,
@PeteButtigieg,2019-08-10 18:47:03,Follower look-alikes,@MomsDemand,1159213997138284544,
@PeteButtigieg,2019-08-10 18:47:03,Follower look-alikes,@ChrisMurphyCT,1159213997138284544,
@PeteButtigieg,2019-08-10 18:47:03,Follower look-alikes,@Emma4Change,1159213997138284544,
@PeteButtigieg,2019-08-10 18:47:03,Follower look-alikes,@tedlieu,1159213997138284544,
@PeteButtigieg,2019-08-10 18:47:03,Tailored audiences (lists),20190606 fulllist,1159213997138284544,
@PeteButtigieg,2019-08-10 18:47:03,Tailored audiences (lists),20190723 List Suppression ,1159213997138284544,
@PeteButtigieg,2019-08-10 18:47:03,Tailored audiences (web),Act Blue Conversion Page Tag,1159213997138284544,
@PeteButtigieg,2019-08-10 18:47:03,Tailored audiences (lists),20190717 fulllist v2,1159213997138284544,
@PeteButtigieg,2019-08-10 18:47:03,Languages,English,1159213997138284544,
